ONS	OS
E05003965	7000000000002657
E05000266	7000000000011294
E05000267	7000000000011370
E05000268	7000000000011289
E05000269	7000000000011232
E05000270	7000000000011369
E05000271	7000000000011229
E05000272	7000000000011235
E05000273	7000000000011293
E05000274	7000000000011233
E05000275	7000000000011292
E05000276	7000000000011296
E05000277	7000000000041860
E05000278	7000000000011226
E05000279	7000000000011227
E05000280	7000000000011225
E05000281	7000000000011219
E05000282	7000000000011291
E05000283	7000000000011297
E05000284	7000000000011325
E05007474	7000000000010093
E05007475	7000000000010101
E05007476	7000000000010065
E05007477	7000000000010206
E05007478	7000000000041819
E05007479	7000000000010071
E05007480	7000000000010091
E05007481	7000000000010104
E05007482	7000000000010189
E05007483	7000000000010102
E05007484	7000000000041816
E05007485	7000000000010060
E05007486	7000000000010067
E05007487	7000000000041817
E05007488	7000000000010094
E05007489	7000000000041818
E05007490	7000000000010069
E05002420	7000000000002774
E05002421	7000000000002783
E05002422	7000000000002717
E05002423	7000000000002780
E05002424	7000000000002797
E05002425	7000000000002768
E05002426	7000000000002713
E05002427	7000000000002789
E05002428	7000000000002801
E05002429	7000000000002793
E05002430	7000000000002777
E05002431	7000000000002765
E05002432	7000000000002771
E05002433	7000000000002710
E05002434	7000000000002770
E05002435	7000000000002800
E05002436	7000000000002782
E05002437	7000000000002761
E05002438	7000000000002764
E05002439	7000000000002787
E05002440	7000000000002721
E05005206	7000000000004628
E05005207	7000000000004631
E05005208	7000000000005130
E05005209	7000000000004640
E05005210	7000000000004642
E05005211	7000000000004643
E05005212	7000000000004632
E05005213	7000000000004650
E05005214	7000000000004638
E05005215	7000000000004626
E05005216	7000000000004645
E05005217	7000000000004639
E05005218	7000000000004652
E05005219	7000000000004648
E05005220	7000000000004651
E05005221	7000000000004629
E05006377	7000000000007845
E05006378	7000000000008144
E05006379	7000000000008213
E05006380	7000000000007851
E05006381	7000000000007875
E05006382	7000000000008116
E05006383	7000000000008118
E05006384	7000000000042930
E05006385	7000000000008114
E05006386	7000000000007873
E05006387	7000000000008142
E05006388	7000000000008147
E05006389	7000000000008207
E05006390	7000000000007886
E05006391	7000000000008140
E05006392	7000000000007867
E05006393	7000000000008119
E05006394	7000000000007860
E05006395	7000000000008153
E05006396	7000000000008150
E05006397	7000000000008200
E05006398	7000000000008212
E05006399	7000000000008199
E05006400	7000000000008197
E05006401	7000000000008135
E05003966	7000000000041979
E05003967	7000000000002847
E05003968	7000000000002615
E05003969	7000000000002614
E05003970	7000000000002621
E05003971	7000000000002819
E05003972	7000000000002844
E05003973	7000000000002826
E05003974	7000000000041980
E05003975	7000000000002581
E05003976	7000000000002610
E05003977	7000000000002842
E05003978	7000000000002838
E05003979	7000000000002616
E05003980	7000000000002618
E05003981	7000000000002608
E05003982	7000000000002612
E05003983	7000000000002824
E05003984	7000000000002611
E05003985	7000000000002873
E05001620	7000000000004653
E05001621	7000000000038837
E05001622	7000000000004684
E05001623	7000000000038838
E05001624	7000000000042340
E05001625	7000000000004659
E05001626	7000000000004680
E05001627	7000000000004662
E05001628	7000000000004669
E05001629	7000000000004672
E05001630	7000000000004776
E05001631	7000000000038841
E05001632	7000000000004681
E05001633	7000000000004664
E05001634	7000000000005132
E05001635	7000000000004655
E05001636	7000000000004676
E05001637	7000000000004654
E05001638	7000000000038839
E05001639	7000000000004661
E05001640	7000000000004667
E05001641	7000000000004679
E05001642	7000000000004657
E05003205	7000000000012784
E05003206	7000000000012734
E05003207	7000000000012798
E05003208	7000000000013043
E05003209	7000000000012778
E05003210	7000000000012727
E05003211	7000000000013045
E05003212	7000000000013028
E05003213	7000000000012837
E05003214	7000000000012801
E05003215	7000000000013038
E05003216	7000000000012747
E05003217	7000000000012730
E05003218	7000000000012809
E05003219	7000000000013245
E05003220	7000000000013036
E05003221	7000000000012803
E05003222	7000000000039117
E05003223	7000000000012892
E05003224	7000000000039116
E05003225	7000000000013033
E05003226	7000000000012718
E05003227	7000000000039115
E05003228	7000000000013030
E05003229	7000000000013031
E05003230	7000000000012741
E05003231	7000000000012839
E05003232	7000000000013133
E05003233	7000000000013052
E05003234	7000000000012780
E05007823	7000000000003095
E05007824	7000000000003100
E05007825	7000000000003114
E05007826	7000000000003119
E05007827	7000000000003076
E05007828	7000000000003180
E05007829	7000000000003366
E05007830	7000000000003189
E05007831	7000000000003072
E05007832	7000000000003190
E05007833	7000000000042202
E05007834	7000000000003101
E05007835	7000000000042201
E05007836	7000000000003111
E05007837	7000000000003081
E05007838	7000000000042204
E05007839	7000000000003084
E05007840	7000000000003104
E05007841	7000000000025296
E05007842	7000000000042203
E05007843	7000000000003118
E05007844	7000000000003178
E05007845	7000000000003073
E05001482	7000000000002020
E05001483	7000000000002053
E05001484	7000000000002004
E05001485	7000000000001997
E05001486	7000000000002029
E05001487	7000000000042196
E05001488	7000000000001968
E05001489	7000000000002025
E05001490	7000000000001967
E05001491	7000000000002027
E05001492	7000000000042195
E05001493	7000000000002026
E05001494	7000000000002012
E05001495	7000000000001972
E05001496	7000000000042194
E05001497	7000000000002014
E05001498	7000000000001963
E05001499	7000000000002000
E05001500	7000000000002017
E05001501	7000000000001999
E05001502	7000000000001993
E05001503	7000000000002008
E05001504	7000000000002022
E05001089	7000000000009778
E05001090	7000000000009785
E05001091	7000000000042552
E05001092	7000000000009747
E05001093	7000000000009752
E05001094	7000000000009795
E05001095	7000000000042551
E05001096	7000000000009783
E05001097	7000000000009791
E05001098	7000000000009793
E05001099	7000000000009786
E05001100	7000000000009800
E05001101	7000000000009801
E05001102	7000000000009805
E05001103	7000000000042550
E05001104	7000000000009769
E05001105	7000000000009789
E05001106	7000000000042553
E05001107	7000000000009787
E05001108	7000000000009714
E05001109	7000000000009807
E05001110	7000000000042549
E05001111	7000000000009781
E05001112	7000000000009790
E05001113	7000000000009782
E05001114	7000000000009796
E05000400	7000000000011420
E05000401	7000000000011413
E05000402	7000000000011417
E05000403	7000000000011469
E05000404	7000000000011406
E05000405	7000000000010884
E05000406	7000000000011423
E05000407	7000000000011416
E05000408	7000000000011422
E05000409	7000000000011415
E05000410	7000000000011419
E05000411	7000000000011418
E05000412	7000000000011414
E05000413	7000000000011421
E05000414	7000000000011407
E05000415	7000000000011468
E05003145	7000000000012988
E05003146	7000000000012981
E05003147	7000000000012943
E05003148	7000000000012949
E05003149	7000000000012976
E05003150	7000000000012985
E05003151	7000000000012950
E05003152	7000000000012978
E05003153	7000000000012982
E05003154	7000000000012980
E05003155	7000000000012953
E05003156	7000000000012989
E05003157	7000000000012954
E05004964	7000000000018665
E05004965	7000000000018661
E05004966	7000000000018520
E05004967	7000000000018500
E05004968	7000000000018523
E05004969	7000000000018525
E05004970	7000000000018527
E05004971	7000000000018519
E05004972	7000000000018522
E05004973	7000000000018517
E05004974	7000000000018518
E05004975	7000000000018662
E05004976	7000000000018513
E05004977	7000000000018506
E05004978	7000000000018514
E05004979	7000000000018512
E05004980	7000000000018664
E05004981	7000000000018516
E05001019	7000000000009219
E05001020	7000000000042502
E05001022	7000000000009062
E05001023	7000000000042503
E05001024	7000000000009141
E05001025	7000000000009220
E05001026	7000000000009055
E05001027	7000000000009121
E05001028	7000000000009068
E05001029	7000000000009088
E05001030	7000000000009089
E05001031	7000000000042505
E05001032	7000000000042504
E05001033	7000000000009144
E05001034	7000000000042506
E05001035	7000000000009098
E05001036	7000000000009143
E05001037	7000000000042507
E05001038	7000000000009120
E05008935	7000000000009215
E05008936	7000000000042501
E05007251	7000000000013961
E05007252	7000000000013968
E05007253	7000000000013984
E05007254	7000000000013980
E05007255	7000000000014031
E05007256	7000000000013983
E05007257	7000000000013970
E05007258	7000000000013957
E05007259	7000000000013976
E05007260	7000000000014197
E05007261	7000000000013978
E05007262	7000000000014028
E05007263	7000000000013969
E05007264	7000000000014025
E05007265	7000000000013959
E05007266	7000000000013979
E05007267	7000000000014053
E05007268	7000000000014038
E05007269	7000000000014030
E05007270	7000000000014033
E05007271	7000000000014029
E05007272	7000000000014027
E05002455	7000000000017537
E05002456	7000000000017710
E05002457	7000000000017707
E05002458	7000000000017570
E05002459	7000000000017591
E05002460	7000000000017698
E05002461	7000000000017705
E05002462	7000000000017565
E05002463	7000000000017703
E05002464	7000000000017566
E05002465	7000000000017711
E05002466	7000000000017720
E05002467	7000000000017699
E05002468	7000000000017539
E05002469	7000000000041760
E05002470	7000000000017535
E05000779	7000000000018915
E05000780	7000000000042527
E05000781	7000000000018696
E05000782	7000000000018697
E05000783	7000000000018752
E05000784	7000000000042529
E05000785	7000000000018727
E05000786	7000000000018728
E05000787	7000000000042590
E05000788	7000000000018913
E05000789	7000000000018755
E05000790	7000000000018763
E05000791	7000000000018723
E05000792	7000000000018725
E05000793	7000000000018753
E05000794	7000000000018759
E05000795	7000000000018760
E05000796	7000000000042531
E05000797	7000000000018914
E05000798	7000000000042528
E05000799	7000000000042530
E05003660	7000000000014223
E05003661	7000000000014222
E05003662	7000000000042037
E05003663	7000000000014209
E05003664	7000000000014216
E05003665	7000000000014220
E05003666	7000000000014210
E05003667	7000000000042036
E05003668	7000000000014201
E05003669	7000000000014213
E05003670	7000000000014218
E05000650	7000000000018884
E05000651	7000000000018830
E05000652	7000000000018831
E05000653	7000000000018883
E05000654	7000000000042520
E05000655	7000000000018877
E05000656	7000000000018860
E05000657	7000000000018878
E05000658	7000000000018874
E05000659	7000000000018879
E05000660	7000000000018898
E05000661	7000000000018900
E05000662	7000000000018873
E05000663	7000000000018876
E05000664	7000000000018833
E05000665	7000000000042519
E05000666	7000000000018885
E05000667	7000000000018882
E05000668	7000000000042518
E05000669	7000000000018887
E05003929	7000000000002593
E05003930	7000000000002588
E05003931	7000000000002584
E05003932	7000000000002601
E05003933	7000000000002600
E05003934	7000000000041884
E05003935	7000000000002604
E05003936	7000000000002606
E05003937	7000000000002599
E05003938	7000000000002585
E05003939	7000000000002586
E05003940	7000000000002592
E05003941	7000000000002605
E05003942	7000000000002591
E05003943	7000000000002598
E05003944	7000000000002596
E05003491	7000000000022626
E05003492	7000000000022620
E05003493	7000000000022622
E05003494	7000000000022623
E05003495	7000000000022615
E05003496	7000000000022605
E05003497	7000000000041595
E05003498	7000000000022607
E05003499	7000000000022613
E05003500	7000000000022610
E05003501	7000000000022617
E05003502	7000000000022625
E05003503	7000000000041594
E05003504	7000000000022628
E05003505	7000000000022632
E05003506	7000000000022619
E05003507	7000000000022634
E05003508	7000000000022604
E05000800	7000000000018705
E05000801	7000000000018688
E05000802	7000000000018689
E05000803	7000000000018693
E05000804	7000000000018694
E05000805	7000000000018695
E05000806	7000000000018750
E05000807	7000000000018692
E05000808	7000000000018717
E05000809	7000000000018703
E05000810	7000000000018701
E05000811	7000000000018699
E05000812	7000000000018702
E05000813	7000000000018698
E05000814	7000000000018682
E05000815	7000000000018684
E05000816	7000000000018706
E05000817	7000000000018704
E05000818	7000000000018683
E05004067	7000000000019976
E05004068	7000000000019977
E05004069	7000000000019939
E05004070	7000000000019990
E05004071	7000000000019763
E05004072	7000000000041763
E05004073	7000000000019772
E05004074	7000000000019769
E05004075	7000000000019771
E05004076	7000000000019983
E05004077	7000000000019974
E05004078	7000000000019986
E05004079	7000000000019940
E05004080	7000000000041762
E05004081	7000000000019938
E05003367	7000000000013294
E05003368	7000000000013288
E05003369	7000000000013295
E05003370	7000000000013277
E05003371	7000000000013276
E05003372	7000000000013817
E05003373	7000000000013283
E05003374	7000000000013291
E05003375	7000000000013297
E05003376	7000000000013300
E05003377	7000000000013416
E05003378	7000000000013293
E05003379	7000000000013273
E05003380	7000000000013280
E05003381	7000000000013268
E05003382	7000000000013282
E05003383	7000000000013284
E05003384	7000000000013290
E05003385	7000000000013289
E05003386	7000000000013324
E05003387	7000000000013263
E05003388	7000000000013278
E05001713	7000000000025658
E05001714	7000000000025655
E05001715	7000000000025648
E05001716	7000000000025659
E05001717	7000000000025654
E05001718	7000000000004055
E05001719	7000000000025645
E05001720	7000000000025652
E05001721	7000000000004086
E05001722	7000000000025657
E05001723	7000000000025651
E05001724	7000000000042094
E05001725	7000000000025656
E05001726	7000000000004084
E05001727	7000000000025649
E05000865	7000000000006010
E05000866	7000000000006054
E05000867	7000000000005971
E05000868	7000000000006056
E05000869	7000000000006012
E05000870	7000000000006018
E05000871	7000000000042429
E05000872	7000000000006019
E05000873	7000000000006011
E05000874	7000000000005981
E05000875	7000000000005983
E05000876	7000000000005979
E05000877	7000000000042427
E05000878	7000000000005968
E05000879	7000000000005967
E05000880	7000000000006005
E05000881	7000000000042428
E05000882	7000000000005978
E05000883	7000000000005980
E05000884	7000000000006052
E05000885	7000000000006009
E05006402	7000000000007993
E05006403	7000000000042001
E05006404	7000000000007995
E05006405	7000000000007996
E05006406	7000000000007979
E05006407	7000000000008014
E05006408	7000000000007998
E05006409	7000000000008232
E05006410	7000000000007994
E05006411	7000000000008004
E05006412	7000000000008039
E05006413	7000000000042000
E05006414	7000000000008046
E05006415	7000000000041999
E05006416	7000000000008025
E05006417	7000000000008229
E05006418	7000000000008001
E05006419	7000000000008002
E05006420	7000000000008007
E05006421	7000000000008006
E05006422	7000000000008040
E05002249	7000000000018493
E05002250	7000000000018505
E05002251	7000000000018362
E05002252	7000000000018336
E05002253	7000000000018479
E05002254	7000000000018481
E05002255	7000000000018491
E05002256	7000000000018658
E05002257	7000000000041989
E05002258	7000000000018356
E05002259	7000000000018484
E05002260	7000000000018354
E05002261	7000000000018489
E05002262	7000000000018365
E05002263	7000000000018338
E05002264	7000000000018368
E05002265	7000000000018371
E05002266	7000000000018487
E05002267	7000000000018369
E05002268	7000000000018360
E05002269	7000000000018341
E05002270	7000000000018335
E05004943	7000000000018002
E05004944	7000000000017945
E05004945	7000000000017978
E05004946	7000000000017952
E05004947	7000000000017936
E05004948	7000000000018023
E05004949	7000000000017931
E05004950	7000000000018677
E05004951	7000000000017944
E05004952	7000000000017961
E05004953	7000000000017957
E05004954	7000000000017962
E05004955	7000000000017953
E05004956	7000000000017940
E05004957	7000000000017967
E05004958	7000000000017993
E05004959	7000000000017973
E05004960	7000000000017950
E05004961	7000000000017943
E05004962	7000000000017956
E05004963	7000000000017946
E05000759	7000000000042482
E05000760	7000000000018836
E05000761	7000000000018818
E05000762	7000000000018867
E05000763	7000000000018815
E05000764	7000000000018817
E05000765	7000000000018798
E05000766	7000000000018814
E05000767	7000000000018813
E05000768	7000000000018807
E05000769	7000000000018875
E05000770	7000000000018803
E05000771	7000000000018839
E05000772	7000000000018835
E05000773	7000000000042484
E05000774	7000000000018834
E05000775	7000000000018837
E05000776	7000000000018804
E05000777	7000000000042483
E05000778	7000000000042481
E05002009	7000000000000778
E05002010	7000000000000823
E05002011	7000000000000818
E05002012	7000000000000821
E05002013	7000000000000820
E05002014	7000000000000824
E05002015	7000000000000822
E05002016	7000000000039074
E05002017	7000000000000797
E05002018	7000000000025507
E05002019	7000000000025506
E05002022	7000000000000813
E05002023	7000000000000815
E05002024	7000000000039076
E05002025	7000000000000842
E05002026	7000000000000883
E05002027	7000000000000835
E05002028	7000000000039077
E05002029	7000000000000837
E05002030	7000000000000841
E05002031	7000000000000802
E05002034	7000000000039071
E05002036	7000000000000787
E05002037	7000000000000793
E05002038	7000000000000803
E05002040	7000000000000770
E05002042	7000000000000807
E05008601	7000000000000810
E05008602	7000000000000794
E05008603	7000000000000782
E05008604	7000000000039073
E05008605	7000000000000786
E05008606	7000000000039072
E05008607	7000000000000799
E05008608	7000000000000774
E05008609	7000000000000776
E05006917	7000000000015051
E05006918	7000000000014753
E05006919	7000000000014786
E05006920	7000000000014771
E05006921	7000000000014744
E05006922	7000000000014757
E05006923	7000000000014779
E05006924	7000000000014969
E05006925	7000000000014758
E05006926	7000000000014955
E05006927	7000000000014748
E05006928	7000000000014769
E05006929	7000000000014756
E05006930	7000000000014750
E05006931	7000000000014754
E05006932	7000000000014760
E05006933	7000000000014782
E05006934	7000000000014960
E05006935	7000000000014979
E05006936	7000000000014745
E05006937	7000000000014968
E05007076	7000000000015287
E05007077	7000000000015235
E05007078	7000000000015735
E05007079	7000000000015695
E05007080	7000000000015552
E05007081	7000000000015742
E05007082	7000000000015766
E05007083	7000000000015296
E05007084	7000000000015764
E05007085	7000000000015748
E05007086	7000000000015747
E05007087	7000000000015566
E05007088	7000000000042038
E05007089	7000000000015290
E05007090	7000000000015756
E05007091	7000000000015572
E05007092	7000000000015768
E05007093	7000000000015557
E05007094	7000000000015303
E05007095	7000000000015574
E05007096	7000000000015730
E05007097	7000000000042039
E05007098	7000000000015663
E05007099	7000000000015751
E05007100	7000000000015933
E05007101	7000000000015750
E05007102	7000000000015754
E05004691	7000000000003861
E05004692	7000000000003867
E05004693	7000000000004011
E05004694	7000000000038947
E05004695	7000000000003940
E05004696	7000000000003858
E05004697	7000000000004024
E05004698	7000000000003929
E05004699	7000000000003931
E05004700	7000000000003933
E05004701	7000000000003872
E05004702	7000000000003925
E05004703	7000000000003873
E05004704	7000000000003864
E05004705	7000000000003868
E05004706	7000000000003865
E05004707	7000000000003936
E05004708	7000000000003855
E05004709	7000000000003856
E05004710	7000000000003938
E05004711	7000000000004015
E05004712	7000000000004014
E05004713	7000000000004018
E05004714	7000000000003943
E05004715	7000000000038946
E05006055	7000000000007376
E05006056	7000000000007360
E05006057	7000000000007354
E05006058	7000000000007403
E05006060	7000000000007416
E05006061	7000000000007379
E05006062	7000000000007417
E05006064	7000000000039008
E05006065	7000000000007412
E05006066	7000000000007304
E05006068	7000000000007455
E05006069	7000000000007363
E05008595	7000000000007415
E05008596	7000000000007357
E05008597	7000000000007372
E05008598	7000000000007375
E05002630	7000000000011765
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002630>
E05002631	7000000000011733
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002631>
E05002632	7000000000011734
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002632>
E05002633	7000000000011731
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002633>
E05002634	7000000000011767
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002634>
E05002635	7000000000011690
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002635>
E05002636	7000000000011774
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002636>
E05002637	7000000000011717
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002637>
E05002638	7000000000011723
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002638>
E05002639	7000000000011686
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002639>
E05002640	7000000000011759
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002640>
E05002641	7000000000011777
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002641>
E05002642	7000000000011716
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002642>
E05002643	7000000000011779
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002643>
E05002644	7000000000011727
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002644>
E05002645	7000000000011757
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002645>
E05002646	7000000000011682
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002646>
E05002647	7000000000011756
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002647>
E05002648	7000000000011769
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002648>
E05002649	7000000000011736
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002649>
E05002650	7000000000011782
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002650>
E05002651	7000000000011728
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002651>
E05002652	7000000000011730
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002652>
E05002653	7000000000011713
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002653>
E05002654	7000000000041930
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002654>
E05002441	7000000000041761
E05002442	7000000000017284
E05002443	7000000000017286
E05002444	7000000000017388
E05002445	7000000000017392
E05002446	7000000000017892
E05002447	7000000000017281
E05002448	7000000000017288
E05002449	7000000000017390
E05002450	7000000000017291
E05002451	7000000000017380
E05002452	7000000000017386
E05002453	7000000000017283
E05002454	7000000000017355
E05005056	7000000000018253
E05005057	7000000000018279
E05005058	7000000000018176
E05005059	7000000000041876
E05005060	7000000000018257
E05005061	7000000000018193
E05005062	7000000000018274
E05005063	7000000000018301
E05005064	7000000000018273
E05005065	7000000000018260
E05005066	7000000000018674
E05005067	7000000000018262
E05005068	7000000000018296
E05005069	7000000000018261
E05005070	7000000000018295
E05005071	7000000000018264
E05005072	7000000000018251
E05005073	7000000000041875
E05005074	7000000000018297
E05005075	7000000000018294
E05005076	7000000000018270
E05005077	7000000000018241
E05005078	7000000000018255
E05005079	7000000000018266
E05005080	7000000000018289
E05000214	7000000000010832
E05000215	7000000000011042
E05000216	7000000000010909
E05000217	7000000000010778
E05000218	7000000000041891
E05000219	7000000000010834
E05000220	7000000000041893
E05000221	7000000000010827
E05000222	7000000000041890
E05000223	7000000000010917
E05000224	7000000000010905
E05000225	7000000000010910
E05000226	7000000000010831
E05000227	7000000000041894
E05000228	7000000000010828
E05000229	7000000000041892
E05000230	7000000000041895
E05004430	7000000000017489
E05004431	7000000000017801
E05004432	7000000000017606
E05004433	7000000000041780
E05004434	7000000000017616
E05004435	7000000000017621
E05004436	7000000000017789
E05004437	7000000000017632
E05004438	7000000000017624
E05004439	7000000000017809
E05004440	7000000000017611
E05004441	7000000000017613
E05004442	7000000000017619
E05004443	7000000000017620
E05004444	7000000000017794
E05004445	7000000000017612
E05004446	7000000000017641
E05004447	7000000000017656
E05004448	7000000000041776
E05004449	7000000000043533
E05004450	7000000000017609
E05004451	7000000000041777
E05004452	7000000000043532
E05004453	7000000000017608
E05004454	7000000000041778
E05004455	7000000000017637
E05004456	7000000000017494
E05004457	7000000000017793
E05004458	7000000000017615
E05005926	7000000000007629
E05005927	7000000000007290
E05005928	7000000000007613
E05005929	7000000000007621
E05005930	7000000000043189
E05005931	7000000000043187
E05005932	7000000000007616
E05005933	7000000000007627
E05005934	7000000000039010
E05005935	7000000000007620
E05005936	7000000000007638
E05005937	7000000000007625
E05005938	7000000000043186
E05005939	7000000000043188
E05005940	7000000000007623
E05005250	7000000000004594
E05005251	7000000000041793
E05005252	7000000000004557
E05005253	7000000000004563
E05005254	7000000000004607
E05005255	7000000000005161
E05005256	7000000000004553
E05005257	7000000000004562
E05005260	7000000000004609
E05005261	7000000000004548
E05005262	7000000000004545
E05005263	7000000000004611
E05005264	7000000000004606
E05005265	7000000000004547
E05005266	7000000000004543
E05005267	7000000000004564
E05005268	7000000000004544
E05005269	7000000000004592
E05008551	7000000000004555
E05008552	7000000000004549
E05007694	7000000000016245
E05007695	7000000000016273
E05007696	7000000000016248
E05007697	7000000000016268
E05007698	7000000000016256
E05007699	7000000000016251
E05007700	7000000000042448
E05007701	7000000000042446
E05007702	7000000000042284
E05007703	7000000000016262
E05007704	7000000000016274
E05007705	7000000000016246
E05007706	7000000000016271
E05006627	7000000000008609
E05006628	7000000000008696
E05006629	7000000000008581
E05006632	7000000000008605
E05006634	7000000000008604
E05006635	7000000000008718
E05006636	7000000000008719
E05006637	7000000000008692
E05006638	7000000000008626
E05006639	7000000000008630
E05006640	7000000000008632
E05006642	7000000000008687
E05006643	7000000000008706
E05006644	7000000000008641
E05006645	7000000000008620
E05006646	7000000000008663
E05006647	7000000000008669
E05006648	7000000000041865
E05006649	7000000000008643
E05006650	7000000000008644
E05006651	7000000000008647
E05006652	7000000000008646
E05006653	7000000000008529
E05009363	7000000000008614
E05009364	7000000000008658
E05009365	7000000000041864
E05009366	7000000000008639
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002519>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002520>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002521>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002522>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002523>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002524>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002525>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002526>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002527>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002528>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002529>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002530>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002531>
<http://data.ordnancesurvey.co.uk/ontology/spatialrelations/within>	ons-geography-administration.nt:<http://opendatacommunities.org/id/geography/administration/wd/E05002532>
