AreaTypeIdentifier,AreaTypeUri,AreaTypeLabel,AreaTypeDescription,AreaIdentifier,AreaUri,AreaLabel,AreaAltLabels,AreaDescription,AreaColour
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000041,http://id.esd.org.uk/neighbourhood/S12000041,Angus,,,fecd81
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000023,http://id.esd.org.uk/neighbourhood/S12000023,Orkney Islands,,,d35716
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000034,http://id.esd.org.uk/neighbourhood/S12000034,Aberdeenshire,,,4afb13
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000042,http://id.esd.org.uk/neighbourhood/S12000042,Dundee,,,932117
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000027,http://id.esd.org.uk/neighbourhood/S12000027,Shetland Islands,,,42a2c6
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000026,http://id.esd.org.uk/neighbourhood/S12000026,Scottish Borders,,,fecc57
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000046,http://id.esd.org.uk/neighbourhood/S12000046,Glasgow,,,631606
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000039,http://id.esd.org.uk/neighbourhood/S12000039,West Dunbartonshire,,,009735
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000036,http://id.esd.org.uk/neighbourhood/S12000036,Edinburgh,,,5966e4
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000033,http://id.esd.org.uk/neighbourhood/S12000033,Aberdeen,,,6a9d2c
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000024,http://id.esd.org.uk/neighbourhood/S12000024,Perth and Kinross,,,21f44b
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000045,http://id.esd.org.uk/neighbourhood/S12000045,East Dunbartonshire,,,4bc850
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000040,http://id.esd.org.uk/neighbourhood/S12000040,West Lothian,,,bd0e63
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000028,http://id.esd.org.uk/neighbourhood/S12000028,South Ayrshire,,,516a01
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000035,http://id.esd.org.uk/neighbourhood/S12000035,Argyll and Bute,,,b841a3
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000006,http://id.esd.org.uk/neighbourhood/W06000006,Wrexham,,,73b7b1
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000002,http://id.esd.org.uk/neighbourhood/W06000002,Gwynedd,,,1c070a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000005,http://id.esd.org.uk/neighbourhood/W06000005,Flintshire,,,9450dd
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000004,http://id.esd.org.uk/neighbourhood/W06000004,Denbighshire,,,835591
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000003,http://id.esd.org.uk/neighbourhood/W06000003,Conwy,,,f03274
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000001,http://id.esd.org.uk/neighbourhood/W06000001,Isle of Anglesey,,,562994
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000008,http://id.esd.org.uk/neighbourhood/W06000008,Ceredigion,,,1254ba
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000009,http://id.esd.org.uk/neighbourhood/W06000009,Pembrokeshire,,,7360ba
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000023,http://id.esd.org.uk/neighbourhood/W06000023,Powys,,,e698da
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000011,http://id.esd.org.uk/neighbourhood/W06000011,Swansea,,,605217
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000016,http://id.esd.org.uk/neighbourhood/W06000016,"Rhondda, Cynon, Taff",,,124525
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000010,http://id.esd.org.uk/neighbourhood/W06000010,Carmarthenshire,,,124671
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000019,http://id.esd.org.uk/neighbourhood/W06000019,Blaenau Gwent,,,816860
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000015,http://id.esd.org.uk/neighbourhood/W06000015,Cardiff,,,762755
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000021,http://id.esd.org.uk/neighbourhood/W06000021,Monmouthshire,,,7c6735
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000013,http://id.esd.org.uk/neighbourhood/W06000013,Bridgend,,,ee0e35
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000018,http://id.esd.org.uk/neighbourhood/W06000018,Caerphilly,,,22e6d1
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000020,http://id.esd.org.uk/neighbourhood/W06000020,Torfaen,,,6534bb
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000022,http://id.esd.org.uk/neighbourhood/W06000022,Newport,,,587493
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000024,http://id.esd.org.uk/neighbourhood/W06000024,Merthyr Tydfil,,,b93565
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000014,http://id.esd.org.uk/neighbourhood/W06000014,The Vale of Glamorgan,,,2e1c8a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,W06000012,http://id.esd.org.uk/neighbourhood/W06000012,Neath Port Talbot,,,94efde
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000242,http://id.esd.org.uk/neighbourhood/E07000242,East Hertfordshire,,,a6aa91
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000243,http://id.esd.org.uk/neighbourhood/E07000243,Stevenage,,,3612fc
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000037,http://id.esd.org.uk/neighbourhood/E08000037,Gateshead,,,bcdedb
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000001,http://id.esd.org.uk/neighbourhood/N09000001,Antrim and Newtownabbey,,,b2aa7e
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000002,http://id.esd.org.uk/neighbourhood/N09000002,"Armagh, Banbridge and Craigavon",,,cba971
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000003,http://id.esd.org.uk/neighbourhood/N09000003,Belfast,,,3fc851
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000004,http://id.esd.org.uk/neighbourhood/N09000004,Causeway Coast and Glens,,,c97342
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000005,http://id.esd.org.uk/neighbourhood/N09000005,Derry and Strabane,,,eaaa3d
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000006,http://id.esd.org.uk/neighbourhood/N09000006,Fermanagh and Omagh,,,7213f7
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000007,http://id.esd.org.uk/neighbourhood/N09000007,Lisburn and Castlereagh,,,9bf335
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000008,http://id.esd.org.uk/neighbourhood/N09000008,Mid and East Antrim,,,8201fe
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000009,http://id.esd.org.uk/neighbourhood/N09000009,Mid-Ulster,,,e697dd
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000010,http://id.esd.org.uk/neighbourhood/N09000010,"Newry, Mourne and Down",,,e37ade
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,N09000011,http://id.esd.org.uk/neighbourhood/N09000011,Ards and North Down,,,5e31c8
